id	filename	md5	size	state
31ba5df3-bfa9-463d-b466-6d31b8d89a79	5649394b-50ae-48da-b7f5-f2c1a8e86eeb.wxs.MuTect2.aliquot.maf.gz	6804d7439ec6dd43608dbc28bad745a0	1366271	released
7235db2d-875c-4f46-a5a1-a8de8012e186	f81516bf-c3d6-4e21-bd0d-5d6757b98726.wxs.MuTect2.aliquot.maf.gz	8cfc777f1ab5e85fb6a34534093c8f5a	1512775	released
5311aab0-06be-4f59-a875-e6b4096536e5	63771663-5aac-48af-838a-8f4e81e7e543.wxs.MuTect2.aliquot.maf.gz	e68ad4beed5caf5c13a9575e7e7ff143	1012377	released
709466a6-87e6-46ab-b8dc-6c251c063bca	10bbebde-a018-447c-a9fd-0d4664c64b59.wxs.MuTect2.aliquot.maf.gz	f7e549310c2efa1d0036b28b3609697f	1153203	released
09c2c1ec-1e54-4791-8e09-a9100f61349f	d9aaf521-3271-4a13-a8f2-fbbf150edd64.wxs.MuTect2.aliquot.maf.gz	c6e4aff14aa3bcd6caee802b06740a79	2546784	released
7ba029d2-4cb1-4611-a9bd-e848349d9796	48765693-eae0-4a87-8547-b36f9a3460d1.wxs.MuTect2.aliquot.maf.gz	ab344c9b97cccb4ba2903f2f9f69d001	2307963	released
79557677-dbbc-4740-8bca-005e314cd775	7d386f3c-f8a5-4644-9b6b-3aeb5da0938a.wxs.MuTect2.aliquot.maf.gz	e96fef8aa7eb62541ae053a590933db7	1591585	released
b436a0fa-a67e-4042-8eea-fd17ae13f839	95cab05a-9778-4b66-b09b-d8be64672304.wxs.MuTect2.aliquot.maf.gz	a9cd0af53089ee7af3897fca93cd8d8d	1370990	released
dcac3ed3-83be-4785-b269-31f593c78ac9	93ebce9d-a6ee-49d1-886c-d41e3a748158.wxs.MuTect2.aliquot.maf.gz	1496050089bc2bad266aad1b29a9cf15	1797724	released
0f0ba5a8-c4e4-4289-9d5f-cd947c041b3c	d8c27e65-45dc-415d-a34b-ba9fcf571847.wxs.MuTect2.aliquot.maf.gz	7085a79923d114be208b8ffc69331a71	1178042	released
10d21944-6635-41cf-9d2c-433f1b78b634	53344f88-3434-4d03-8fec-a0434a76404a.wxs.MuTect2.aliquot.maf.gz	ea0c46feb48b43cf8cc154ed5aba604c	1612339	released
dadef8f7-4ec3-43a6-a698-278487b5db8b	e80099fb-d608-40c2-9ccf-a8e92e64410d.wxs.MuTect2.aliquot.maf.gz	c2da16ce7333fc5195eef56a5c8fd362	2231488	released
3493ef3a-256b-4972-b675-c667a6b31f37	024d36e5-a51c-491e-89b3-f021d1df79d3.wxs.MuTect2.aliquot.maf.gz	5642598bf85bd959feaa86eec4cba395	2108075	released
e5297cd7-52c9-44f6-9447-375e504bc03d	bba1c933-acfb-4d79-9c4a-a032440c36b7.wxs.MuTect2.aliquot.maf.gz	f84aace0d65289aff86d4a923247401d	1441285	released
0304bed1-2231-4b4b-a6e8-43405fad776d	8d672678-73fd-4c4f-98fb-acd0a00583fb.wxs.MuTect2.aliquot.maf.gz	500cdf02be2a5a19c00404cc28ea6cc1	3911302	released
74bbed8d-0ad9-4f7a-a941-6c0686aac95d	9e8dd188-2de5-42f3-a27b-ede8f117a19b.wxs.MuTect2.aliquot.maf.gz	55a1a72f23b9dadc5a483a83564b59d2	2367685	released
e2296172-3a4c-43f3-9b4f-522bfd4c3365	334e603d-07e4-4523-847d-fbc4cc1b282c.wxs.MuTect2.aliquot.maf.gz	d56a41513b51bef675f97ea229e4c184	2676486	released
c1996201-5fa3-473e-8dd4-49c1b886f27d	55e48eb7-8bee-4aa4-b3e0-8e5e9cc15346.wxs.MuTect2.aliquot.maf.gz	03fb2dae45d9c05062154d867f56aa83	5527421	released
41ef4e2c-1cfe-43e7-af0e-f2a9d5a91945	0600e056-7ede-4758-aaa9-01dd286c7e01.wxs.MuTect2.aliquot.maf.gz	d74bcbf6346048a178494c0c9dc6b661	2271213	released
4c995784-f655-4a4c-8301-fda817aba7ce	fd9eb1d8-718a-43e9-bf61-2328f9e5c6b8.wxs.MuTect2.aliquot.maf.gz	d25c10c7c7a5758d309318eeef280fe8	2989316	released
dddaee1e-5258-44ea-bcf8-8d20f0db0249	9ffa82cd-fd23-4481-bd73-c23fb4c9d027.wxs.MuTect2.aliquot.maf.gz	64de93eff50a32a3a4e7af1bd3b77b67	2248080	released
6963af80-166c-4915-9aa3-9bc5e6258484	b03458ca-b1f7-4313-aad5-cb2f266512c3.wxs.MuTect2.aliquot.maf.gz	aef13214d29981e3b513de9f9a23dc86	1560719	released
bd92a269-081f-4de2-9cf0-f116e25f7aae	6f329b17-43d1-4850-9271-fd73b3bd5e00.wxs.MuTect2.aliquot.maf.gz	29745a8b4b66af4a424f94603e11e908	1058289	released
340f81d4-4e36-4d87-bb32-a2290da37d4d	02f9cf94-f8e4-455d-8009-f7f2a70dc7e3.wxs.MuTect2.aliquot.maf.gz	8e767e643806c7d5fb0604fafe59888d	2721960	released
e38013ce-bf11-4305-b696-2a563afc4b00	7e6845ae-4a28-49a8-9405-664070ab76be.wxs.MuTect2.aliquot.maf.gz	1eb6491826d7733c21c4aa8a0d9e6685	2450934	released
3e1f4ff0-4b50-4f86-af30-e20962078fe7	a8c3b4fb-5566-490b-9df5-b23fa8ec18b7.wxs.MuTect2.aliquot.maf.gz	26cbf17feb0887c635936dd4ab2b2fda	1227962	released
a0bb5c46-34b8-4ce1-933f-dc6078658219	5b551e00-5012-4aef-9ced-0dda3486a2ee.wxs.MuTect2.aliquot.maf.gz	dc279e402ef1f6db72d611acb9ac97f2	2036215	released
4a785232-33ac-402f-b1ce-472176607713	54d0d87c-e9ff-4371-9896-4aa0af06ab7f.wxs.MuTect2.aliquot.maf.gz	d5cf12e9f2f2c2287eac492e26d32786	3043570	released
2ad8edc3-0dd5-4841-94be-d30d53c44d5d	b51f946f-d2a9-4130-80e6-7bc43b554f94.wxs.MuTect2.aliquot.maf.gz	86e16e16ada5a43bc014590ad3ec6042	715208	released
71d832af-8bfe-414d-8c15-391b53f23eed	3e11af90-8bc5-4025-a6b8-72aed49882e3.wxs.MuTect2.aliquot.maf.gz	db0741f110850169222dfc36d2c531a5	1557612	released
6d3c5f1b-6c43-4a48-8acd-6d1774db41f1	f744d5f7-b686-4bb0-b324-79b728625c01.wxs.MuTect2.aliquot.maf.gz	94f78973985918b7a2939c2e0e497ff1	1872137	released
1debf0fd-d9e1-46cc-927d-be14f660cd7c	f0a39707-5d4a-4e39-be6c-f8ab23d30b15.wxs.MuTect2.aliquot.maf.gz	2746fd803a34ba78bc718bfd863fcd37	4483402	released
de6070a8-8a02-4f9f-8099-0ba0a195f915	95563aad-c661-415b-9df0-889e6babfea9.wxs.MuTect2.aliquot.maf.gz	71db67d6da7d19d5914e0f63935fdd61	1045627	released
9b14e3ed-fb47-4144-a09d-fbbfc0bcd07a	862cac74-289a-4596-be9d-07a82829a383.wxs.MuTect2.aliquot.maf.gz	e40b6e83889ff17eb0a8d168b4e9a1fe	1713499	released
77bf4c5e-4de9-4760-a8e9-d4f8951c739c	83dfdb5e-baf2-4268-b2d9-2f59e5f4109d.wxs.MuTect2.aliquot.maf.gz	c7157805be005ce0188374f2b6586ffa	5147702	released
6103ef3b-6fcb-441e-8450-737d5b60ab8c	916fc2cd-4771-4547-a521-fb5a21addeb0.wxs.MuTect2.aliquot.maf.gz	b432eef076755873b3346e37588311c7	1782676	released
a719db12-5dac-403a-9f6d-eec01f447aee	f39e400b-92ad-4868-918f-15beadd0de35.wxs.MuTect2.aliquot.maf.gz	8992a8ddcf501cd020b62d25e80a1bb3	1592155	released
2c43586a-1ad3-4eef-bdfb-f4359e4c786f	8fc953ac-0ad1-4008-b493-a39d498d82e2.wxs.MuTect2.aliquot.maf.gz	8431292f66ce8dc0d3d3b573fad8580e	2025140	released
26e02563-376c-4f02-ae45-934d79b0c65a	bf288da0-b299-47e4-b00e-6f82ccdf7d1a.wxs.MuTect2.aliquot.maf.gz	c383fb4934c8a747eb34359315a5ad29	1624152	released
f61867e4-0644-49b8-9ec3-7e758000bb90	d109a42f-ea10-419a-ab6b-b6da23a06a83.wxs.MuTect2.aliquot.maf.gz	d758d34764b2fa2555d5d8540a836bca	3363518	released
7ece95b8-7d17-4404-8156-d8b6460b58d6	a72873c4-c4cc-498c-a43a-0b3a7788ca31.wxs.MuTect2.aliquot.maf.gz	d1343c8367b4eba61cb309f2dd356024	2234956	released
18d45488-e9ae-493f-8940-678f9e41d00d	b1c5f5c8-b264-4b3d-8a73-8d78f8f30899.wxs.MuTect2.aliquot.maf.gz	b5634a8833057cb2b4d76513c3b5c30e	1131066	released
cef7ac83-c900-4cd3-af12-5c6ab82593fa	f7ab47a6-ceaf-4c74-863b-0ddc6751be52.wxs.MuTect2.aliquot.maf.gz	275aefa70d342c4b1947f52fcda749fe	2604315	released
16e7cd8b-059b-44d1-8363-9d00c6f9b3bc	e9eb723e-137a-47e0-8ff7-13151b8c6e19.wxs.MuTect2.aliquot.maf.gz	3d6668b90f0e9bede80519a422d247a6	1711748	released
a1686bcc-ca84-43c8-b593-a7ace939afa4	bfadc4fb-71e2-476e-9329-6fcbccfda648.wxs.MuTect2.aliquot.maf.gz	ddab0798ddb532eee6c0912de40b031d	4524760	released
d02d847e-1919-49c6-b87b-4021cd2a31b9	1b563593-93ee-44b3-96e2-48f0958af99f.wxs.MuTect2.aliquot.maf.gz	cf6a9e0628e60dd67add8b4f2b68e680	5705921	released
0ad08885-4366-4f8b-86ad-f293b09dc453	081fcd75-176d-441b-a5ef-3efc0e9cf9e8.wxs.MuTect2.aliquot.maf.gz	c1ea2440428364e0d3f03a54e1a38d0e	2905210	released
8e3d67c1-e02b-4ffa-920f-860ffbcea757	92c13130-8d97-44e5-ac01-d60d27e84186.wxs.MuTect2.aliquot.maf.gz	971e82fd463d22efdffd19d8c35e4505	1513519	released
c6ea89fc-05b6-4df5-9271-34f63c2b62fa	30fce118-7aa8-4f68-984f-a24eb2493922.wxs.MuTect2.aliquot.maf.gz	609626df6f819e030555631ef0882da9	3839408	released
00f6183a-d40e-4869-8095-343c5a59ad99	3eed9b56-02c0-434a-96cc-8606515f0adf.wxs.MuTect2.aliquot.maf.gz	e8ab4998b0167a358b5910e15c487f91	1422305	released
29790d18-23a4-4c32-8e06-af4fda254c2b	82dc3302-544f-4920-bf3d-c9a44320d133.wxs.MuTect2.aliquot.maf.gz	1c230c900050b80bc007a5947ff4cd3e	4627480	released
4400f5c6-8118-4255-a0b2-2f941a73542c	082ef251-2950-480c-bae0-3098d0d5e839.wxs.MuTect2.aliquot.maf.gz	9cff06858a0b60072ce79dd9a436dc09	2318019	released
753b9e62-11d1-47e5-8356-4716c201bb69	ce945b42-6342-4df3-b73b-24689413780f.wxs.MuTect2.aliquot.maf.gz	922220203a1d2293ad77a51e19e345a0	1959977	released
532fdab8-142e-4cb3-87d4-a60d5918619b	f1fbe67c-cd11-40da-8553-ca86131ed73a.wxs.MuTect2.aliquot.maf.gz	8abee82ea178548fb26f9f41c91bef54	2062316	released
8e40e2a9-450a-487b-82ed-453df1ce01d3	342f5cdb-7646-41b5-bc85-32df5c1a3216.wxs.MuTect2.aliquot.maf.gz	79c0f4f61354e531d5da8c11a2950289	1327876	released
01b96d56-2f31-46d9-9945-f5e640875de0	1fef200d-7477-4b8c-8737-9418425dbbf6.wxs.MuTect2.aliquot.maf.gz	d13c25a14fe7e0aa8cf2be420a85cb21	977955	released
e5215b1d-2fbf-4fef-bcec-19ec035ddb9d	19f73eb3-6bd9-4d52-91bf-cdeaa4aba6ed.wxs.MuTect2.aliquot.maf.gz	61d80a1e9b795b39319f116e9eb40ce2	3227933	released
deca2b29-4ad2-4a50-96d1-68b911bbc7e1	0d9bf14d-de36-43c2-91ea-c09a3bf47820.wxs.MuTect2.aliquot.maf.gz	71c457288ba49792d1ea9b37e63de274	2117481	released
8dab5d23-a664-49ce-bef7-d8c3212f9bbf	f665acde-f66e-4452-8d1a-fbf2f3ffce8f.wxs.MuTect2.aliquot.maf.gz	d42e861ffcbe8092727de4e61bbf0bb2	1383205	released
b660b5a1-2375-4d07-952b-89f36b91c40b	5b8fab9c-efec-4fc3-baae-77803d3124f9.wxs.MuTect2.aliquot.maf.gz	f1510497c92d07fe92172756975a94fb	1977456	released
9c28110e-bf18-40e9-8c44-e6bb59b2d42b	b8d6caa6-5f0c-446c-83ed-1e05186bddc7.wxs.MuTect2.aliquot.maf.gz	be2834a0951f38f7f1e320dc64431816	3818139	released
cbfd14f4-aa1d-4da7-ad63-604e3277a6e3	3283fd9b-59c6-48fd-8dba-31e062e7911a.wxs.MuTect2.aliquot.maf.gz	7723c6e452cb2f11f8108f56bb277fb7	2167722	released
dd4a7d5e-04ce-4788-a395-010a426b6ce9	90a8c3c5-f6ed-4daa-baeb-6df802cbd030.wxs.MuTect2.aliquot.maf.gz	ac85237678370e92e608862daf2d4faa	2459511	released
35901888-80d4-495c-8925-422bd48bd77b	b953b503-a32a-41d7-9150-0d3f6b1074e3.wxs.MuTect2.aliquot.maf.gz	0d9ed5d7e6329f1344468b14bb710802	3574020	released
af44d086-a894-4a4b-b610-995e6e29a0df	befff5cc-3426-4218-a672-bcde1fa1cdef.wxs.MuTect2.aliquot.maf.gz	6df4c358e2331ce7422a82316d6344d7	2686317	released
141bf95f-a9aa-4640-8b2c-bc2abe5df99e	ee2c1868-8834-4ba6-8e42-5b4ef040a3f4.wxs.MuTect2.aliquot.maf.gz	5642b175195278e16ce6328604b071c5	955052	released
dfcf709f-5022-4d8c-ae97-72b5267031b2	63f7026c-c3e3-46fa-8f41-4f9cd37f260e.wxs.MuTect2.aliquot.maf.gz	723d324266d7961b9fa7f8d3e7ffb4a4	3183132	released
1b8d205c-32eb-4a2c-81a2-2cb1c0c6affc	1da735cb-a0dc-46c7-96e1-7faa8fd5b05c.wxs.MuTect2.aliquot.maf.gz	d4194638a22f6436f260b8d0c57ae185	978473	released
15e3f883-bb17-4195-a19a-51ddfce7313a	23902b48-476d-461c-8691-45bf2073f229.wxs.MuTect2.aliquot.maf.gz	e054b0c4e331ac7f838844253751900e	1008790	released
469c1007-34d9-427e-8e8b-bd0a21f56427	8f81da3e-b3f6-4777-b951-270dce5298f3.wxs.MuTect2.aliquot.maf.gz	9407cbe2da2640071e99c17dbdfad886	6045075	released
ddd5a696-14a1-4ab8-9848-5ec8cfe4f1d0	9f7f87ef-2f71-43ad-b42a-ff4a0bc485d6.wxs.MuTect2.aliquot.maf.gz	a12fd4f19cafe36b0d412f35b80bdf7c	2063950	released
e591b0d6-741a-43f0-9ac8-fc316072a55b	96177630-d071-4975-b758-ec8070d0457f.wxs.MuTect2.aliquot.maf.gz	3a4d29d241f14109b31f9cb2e38788f2	1874245	released
5e799e89-e23b-4131-8926-d078898119e4	01aa9681-f8ac-475c-9f59-937a069fdb0a.wxs.MuTect2.aliquot.maf.gz	fee49e31e2ab73f87482dc7078c785a5	1877525	released
2477b4e6-c5e3-4d15-83bd-362095975d2e	0f61d024-cbd3-4add-81e2-1d4735c34cab.wxs.MuTect2.aliquot.maf.gz	9b658dd907c36058d39aca9fb56ee677	2094383	released
02542f75-7264-4b79-a4a8-cafdaecbc1d8	3f68f615-0d1f-4edd-a36d-f6b8444f04ec.wxs.MuTect2.aliquot.maf.gz	37b77b0ee309bebc9e3320bd9496022a	849607	released
1cea2510-e44a-4b01-b74b-88dca8a4f4ca	a648ed42-d2d8-49d5-ac80-d122605bb8a4.wxs.MuTect2.aliquot.maf.gz	62184ff57cedcd7f81c8e99f3e89b967	2503340	released
cab64c84-73e4-4397-a9f8-417810c6dccf	7bb56c99-6db6-4bd1-a077-8f52291702ec.wxs.MuTect2.aliquot.maf.gz	34b650350793d9c706806ba18ddbcae6	2009795	released
8c7eb00d-03c3-4347-a386-1cdf064b1c44	d0d10742-9121-4d69-8be3-f4f7f6858b65.wxs.MuTect2.aliquot.maf.gz	3813b56ef6cee071e7b36cc8928608f8	1310330	released
72ea6e21-3c97-4df9-aa4c-289773f5923d	f22c81cd-682e-4205-8701-5464ffc9c941.wxs.MuTect2.aliquot.maf.gz	2f56a5f2c03feefff529b66c07ddcf49	3298345	released
9ecb8c1a-c91c-4ce3-a152-e6aa7bf8f1dd	d3c18c1f-6394-4210-bdbe-0cc04aad4994.wxs.MuTect2.aliquot.maf.gz	e172018fa81dc23bb29d749c6102d80f	1311119	released
ab4cd01f-e435-411c-b416-f4d6a9369420	3f983657-7490-4002-835b-3df02873293d.wxs.MuTect2.aliquot.maf.gz	669f678669c26f5e3809e025984393f4	2576568	released
dfc67f6c-755c-462d-b52c-e18dff73e458	44a5c6c5-3d89-48ab-9291-7b48c9865863.wxs.MuTect2.aliquot.maf.gz	1c3e12ffa7646057baab3dddc6c35aad	3061181	released
e988acb7-17d3-4153-a2c5-a37ff45edf31	0af09ef5-5e5b-469c-80c0-5546af613dec.wxs.MuTect2.aliquot.maf.gz	fd25a3084bf6972944fdb631de5c11e9	2538025	released
29ea0352-3f18-442b-bfe9-9c5ea963a4cd	5dceb8a2-53b1-4ae6-9974-bed3bcfdacd9.wxs.MuTect2.aliquot.maf.gz	47e834fa5ff6bc4a15d27e8ff4a922d8	3685529	released
57d74767-2eba-4f6e-b923-4793979afe18	1271cab0-8159-4c0b-837b-8d497cf525f1.wxs.MuTect2.aliquot.maf.gz	76a77503dba5ed2a724a706ca51d90ee	557204	released
5f527698-95ad-45a3-b1a3-98ac5094cd19	e656e19f-d8d9-44d0-8387-482bfe440183.wxs.MuTect2.aliquot.maf.gz	4dae75bf5f964b328aa065b5ef6790e2	931452	released
48c98051-0802-4345-87e0-e376e443d1c9	b83ee609-6cd9-42a3-a7be-e2fd7641a13b.wxs.MuTect2.aliquot.maf.gz	30a568cf6b242f64d0d7188c08e15a63	2387756	released
e719b137-7fba-4112-b579-fb4e74a2713c	3bd13635-c928-4c56-8980-374d27e75ba9.wxs.MuTect2.aliquot.maf.gz	13b02b7007c00ea71ad9d57cb800c7ec	1347749	released
35a45aab-59a5-4407-b9d6-0ab981c69c1b	e5412b01-12af-4e18-a041-0a53ed46dfa9.wxs.MuTect2.aliquot.maf.gz	75a947693cebbb39666aa92f5f852409	2224356	released
71e2b865-655e-4425-99c3-568163e3b4d5	aa90b81e-c953-4657-bba5-4ae8b2507ca7.wxs.MuTect2.aliquot.maf.gz	f9efbca6d21662d25d03d118a033b718	1470758	released
d8983d92-b8a3-49d8-80f9-80e7b1244cfc	b4844aeb-9be1-45ab-ba18-f9da0d4c2f36.wxs.MuTect2.aliquot.maf.gz	a18580e375d440f312012f2663a94bb7	1781170	released
692784f4-3346-46fb-8d24-113967a76748	be36c3ee-0d21-4787-a507-fbab8f3a044a.wxs.MuTect2.aliquot.maf.gz	8a21c3229f66358011dff3a5b5786c80	1343788	released
ff0f4b97-661a-492f-bba6-8b3f2e2b3f61	2062c388-0060-4a7a-bf47-2f8c0ab42f9d.wxs.MuTect2.aliquot.maf.gz	0dc8ac3cde7569b79b63d8c9458d00d2	2588361	released
aec12a77-57ba-4c67-a275-ebe1608280c6	893a4688-2a2e-4190-9985-4cd9a7491e4c.wxs.MuTect2.aliquot.maf.gz	52cbc5e53a44a7b68ee897944bd8bff9	1012948	released
8926f47a-dcef-4d67-9c02-cfff6ff1dcd6	9d4d111b-df5a-439e-86c2-74ce63ca2238.wxs.MuTect2.aliquot.maf.gz	89d948e51f8295aab1b10f1304366b4b	1020273	released
369c17f6-076a-46c5-8525-1da2e06dabbc	cb863b33-e8ad-485c-b87c-822004c5066e.wxs.MuTect2.aliquot.maf.gz	6d886a674b9ca0fd27034f9b7cea5592	7778290	released
4ebf4833-dde0-46f5-8d8d-424cd4a86af2	295f0cc8-054a-47b6-80f1-a8c741c33d5e.wxs.MuTect2.aliquot.maf.gz	b377ccfb8242df61ca47f19e3195d26e	1666041	released
3f09be6f-4eec-4700-8ba1-3bf9c9e990b9	88574f20-b107-4725-8670-8f1e042e0b14.wxs.MuTect2.aliquot.maf.gz	c636790ec2b0f2787f7301d126831166	1759500	released
4b1688ad-84a9-40c3-b20d-343daebdccd3	f6fbd668-1b9b-4abc-abdf-bc4e2e6bfe8a.wxs.MuTect2.aliquot.maf.gz	f4e09d7e83c75094264bd65348a89144	1912289	released
dad6f381-9581-4101-a111-701662a50159	53e220e1-a0a6-4312-b1eb-19dfc8553d66.wxs.MuTect2.aliquot.maf.gz	77736864897e9561c177fe3decdaaa05	1691900	released
0179fd1f-ad14-44c7-b169-b77ff4bf7560	daee8c73-d000-4507-a284-079195d3d3ba.wxs.MuTect2.aliquot.maf.gz	2740914607fcdad38c348e04be75de53	3695388	released
30ec8d8d-140e-4960-a0d0-a89f350d5a03	377f0b3b-8f26-489c-a6ea-ce253a5b7293.wxs.MuTect2.aliquot.maf.gz	ce02c001add3fcf89c7799bc38e933f9	823137	released
ead7f89a-6aba-4821-ba17-165b5371594d	5e273095-4c4c-40ed-a8ae-b1d238980010.wxs.MuTect2.aliquot.maf.gz	68696586d95424f609a8e758afed9718	1891653	released
8b3c3cdc-06f5-47b8-8a0c-9e3f74cb61dd	d33d62e7-bc94-4604-80fb-2a5181793718.wxs.MuTect2.aliquot.maf.gz	576f951149193ff36b5645509241afa7	803431	released
765d1081-d7fb-4265-b766-31252cb3d689	aa8b6d34-0e91-4b88-996a-dd83d5a28ce4.wxs.MuTect2.aliquot.maf.gz	90120387268690047257748a1a661a7b	1620877	released
80aa4220-8ccb-43b5-97f4-5ba1ae37519c	d01105ee-1114-41af-b351-c47fd94992c9.wxs.MuTect2.aliquot.maf.gz	b35e54215e46eaf84ff51cb61db9ff47	1112914	released
f8ab6300-140d-48d1-8d10-dbd3748ad113	14c165ce-ce49-4b60-a981-e50756113b1a.wxs.MuTect2.aliquot.maf.gz	631c4e2d5869c90ff0324b3417400fd8	4963798	released
3c9b8123-a53e-4ff9-bcca-5be8f14deb35	65c93207-c155-4d94-8534-27f36bb28bcb.wxs.MuTect2.aliquot.maf.gz	8074493d88c9342b83b2f0f90c173dd9	2043996	released
f93e9a48-64c5-42c2-911f-0edf01543af5	80e51385-e5fb-4f86-a2a5-eb29a568dd79.wxs.MuTect2.aliquot.maf.gz	a84c5182aa1eb327de3ed96bb7a0b179	1031948	released
3b7379c2-fe0c-455c-9ece-b14efcd7942b	e7f9db80-8e71-423c-9fc0-4c0eb8e56947.wxs.MuTect2.aliquot.maf.gz	a862dd4fe46292067cc17da865ad0011	2214078	released
87362b64-7975-4aa3-87c7-ed8a490c933c	9cabf757-b8a4-4229-84d9-ea67f907c49d.wxs.MuTect2.aliquot.maf.gz	44b2fd18cff3c644bf808db195a6d0fd	1660735	released
af14b71e-b049-415f-9109-fab2808bb7f9	cabf2484-ffab-4616-ac56-0b3b4c1170d4.wxs.MuTect2.aliquot.maf.gz	c6d11c96b39a08ca0b10910ba0ee2b03	1862162	released
3b5fbfce-1bd0-4988-9381-caffbf2e5e88	76f4af6f-7f6f-4e64-8521-28e3c9314098.wxs.MuTect2.aliquot.maf.gz	09d15f9074b422bc33be8b7e81b1e60f	1647683	released
798603c3-96ca-425d-a14c-c920a506b7f7	8fccf87f-8073-4784-a5b6-95ff5ff71542.wxs.MuTect2.aliquot.maf.gz	f52e90f56eff1ed2652fcdb27d497ce5	6683996	released
a3508bfb-bea9-4b22-b52f-413b91e5c346	4cb19ae3-051e-4fe2-a282-59b594d26259.wxs.MuTect2.aliquot.maf.gz	ee046c16d0a3d2e890b382c4d4dce603	2460358	released
1b422fcd-a478-4948-810d-2e0e7f2be5db	6526165d-c771-4060-bc3a-d72dd1b8233b.wxs.MuTect2.aliquot.maf.gz	9a2e1da581d460fa20ad49c0307c5c00	2489489	released
0672a7bf-7626-40fe-a30e-e71a86a7516f	294861e4-c59f-4a31-8665-7043d992cb2e.wxs.MuTect2.aliquot.maf.gz	a70b7cdbe34eed05f80e2ef11f5ea96c	2073740	released
3a000bda-d187-4346-b30e-363cb149fafa	18dfed88-a554-4a03-b700-1339d317ccae.wxs.MuTect2.aliquot.maf.gz	817eab5a8618b73e6ad1c69ce57aa935	3834891	released
f443717d-601e-43d0-a3ac-6d286c836dc3	43a26ac6-a45c-4d3e-bf40-9baa1e0ae984.wxs.MuTect2.aliquot.maf.gz	5466418f644b4041317545525d9a40c5	1423649	released
873ebc21-473d-45e6-a411-7871e59cfc44	82990639-0715-4dc9-873b-27e220fde3da.wxs.MuTect2.aliquot.maf.gz	4ba0aaa72cda004389eff8e80861886f	2581180	released
ab352c0a-034f-4a38-94fd-0143443f4f59	7e31e294-ba40-46ff-8cec-dfe87c4c679c.wxs.MuTect2.aliquot.maf.gz	f2f352d2afb7bab03f25c3f3e42dfe6f	1593603	released
4ab4a0f8-08d5-4aaa-9fb5-e5483faadbd3	6f8a7296-2a15-4f47-a8e2-fc0eefeb6420.wxs.MuTect2.aliquot.maf.gz	aa9663ecefbdcf720ccc3f83390ab9df	1550864	released
3791d81b-d4e9-44f5-8ee2-c8f07331590c	d9f86f24-c58b-4849-aa1f-e9a9156060bb.wxs.MuTect2.aliquot.maf.gz	ffe944665ea517a40f636931b00cbc0c	1675284	released
2f814ac2-da2b-48f3-91b6-6bbb27b54062	52c186c2-1778-4cb6-8f5d-199c70ad06ad.wxs.MuTect2.aliquot.maf.gz	0f479b7cf5953d76d9a7a7b8d22ea503	3642135	released
5ba09d04-0797-41d7-a341-855ff03398e7	ba395d10-5f36-4c41-9d08-ba55d27dcd03.wxs.MuTect2.aliquot.maf.gz	0ffa1f650753ae1cfce74d880c8d63b8	1858632	released
00e998fd-fa66-44d2-a3c1-57cc92bc4d4b	51b451db-0471-4079-a2b6-ea5e9beb115e.wxs.MuTect2.aliquot.maf.gz	a2fab68bcbf8f32db9ac76b567e645ae	1048988	released
cc3c7b79-c0b2-48c9-b27e-37073417c3b6	fc3bdf87-91ca-4d0a-ac66-f587afe7b594.wxs.MuTect2.aliquot.maf.gz	abc01be4a6e0c9d4a2ed1ed8f8da842c	3986005	released
4a87c96f-690d-44ad-a8b1-dc620aeee2df	3d904bfc-800d-4d46-9f57-b7c429b4d09c.wxs.MuTect2.aliquot.maf.gz	fb25835494473587633aeab5df32220c	4907846	released
c0c91bb9-25c4-478b-8432-e4b44708283b	51229f16-003a-477e-8465-b2f64566b8d7.wxs.MuTect2.aliquot.maf.gz	eb47cfb7d32344ffdd98a3107ef3825e	3800912	released
aa1674d4-002b-4092-bd56-f266845f5042	d62499df-e023-4f0e-89d9-876c981a7095.wxs.MuTect2.aliquot.maf.gz	1ae2676c922b45953422196fb106aa65	3280901	released
8618317b-8c22-466a-b359-894afd0a627b	f4d56a81-1111-459d-9199-e6141dbdbb50.wxs.MuTect2.aliquot.maf.gz	63b0c77011fd5271a3fc6ccb09698ca6	1306026	released
9ec80a8e-7e8c-43b9-8ece-c45fe89e1b57	2ed06ad9-7ada-49da-9f50-40ddc46bcddb.wxs.MuTect2.aliquot.maf.gz	6481b5b6c20d40b87b8f5151764e7567	2089923	released
42188396-2de3-4392-9596-06394d11321a	78a88ae0-fbed-4444-adf5-b061c163acf3.wxs.MuTect2.aliquot.maf.gz	6e5c71b8983ae453dc267d4d548a63bf	2157909	released
1af50da6-ef83-47d4-9cbd-896f86b2eef4	bc6ce318-cb16-44c5-8138-6c82c96d208f.wxs.MuTect2.aliquot.maf.gz	5a65b17b6aab905c6ab46a646bbfe57e	2075153	released
8d26a70f-98a4-4fb8-a637-805bf8106791	6a2f9d61-bcbe-45fc-8d30-20ab73898d83.wxs.MuTect2.aliquot.maf.gz	b3a94b26e477bce77db4996e4fd0b5c7	1022529	released
9600a379-3cac-4dfc-b737-7d502d426258	7c2270e0-853a-4e00-be82-8edc1c74e932.wxs.MuTect2.aliquot.maf.gz	4149f666ba2a33cf2f432a35209c1de0	1837360	released
