"Target","Evidence"
"C4orf33","predicted (intersection) + predicted (union)"
"C4orf45","predicted (union)"
"C4orf46","predicted (intersection) + predicted (union)"
"C4orf50","predicted (union)"
"C4orf54","predicted (union)"
"C5AR1","predicted (union)"
"C5AR2","predicted (union)"
"C5orf24","predicted (intersection) + predicted (union)"
"C5orf51","predicted (union)"
"C5orf63","predicted (union)"
"C6orf120","predicted (intersection) + predicted (union)"
"C6orf132","predicted (intersection) + predicted (union)"
"C6orf141","predicted (intersection) + predicted (union)"
"C6orf222","predicted (intersection) + predicted (union)"
"C6orf226","predicted (union)"
"C6orf62","predicted (intersection) + predicted (union)"
"C6orf89","predicted (union)"
"C7","predicted (intersection) + predicted (union)"
"C7orf31","predicted (union)"
"C7orf33","predicted (union)"
"C8A","predicted (intersection) + predicted (union)"
"C8orf31","predicted (union)"
"C8orf33","predicted (intersection) + predicted (union)"
"C8orf37","predicted (intersection) + predicted (union)"
"C8orf44-SGK3","predicted (union)"
"C8orf58","predicted (intersection) + predicted (union)"
"C8orf86","predicted (union)"
"C9","predicted (union)"
"C9orf40","predicted (union)"
"C9orf47","predicted (intersection) + predicted (union)"
"CA1","predicted (intersection) + predicted (union)"
"CA12","predicted (union)"
"CA13","predicted (intersection) + predicted (union)"
"CA3","predicted (union)"
"CA5B","predicted (intersection) + predicted (union)"
"CA6","predicted (union)"
"CA7","predicted (union)"
"CA8","predicted (union)"
"CAAP1","predicted (union)"
"CAB39","predicted (intersection) + predicted (union)"
"CAB39L","predicted (union)"
"CABLES1","predicted (union)"
"CABLES2","predicted (union)"
"CABP4","predicted (intersection) + predicted (union)"
"CABP7","predicted (union)"
"CABYR","predicted (intersection) + predicted (union)"
"CACFD1","predicted (intersection) + predicted (union)"
"CACNA1C","predicted (intersection) + predicted (union)"
"CACNA1I","predicted (union)"
"CACNA2D1","predicted (union)"
"CACNA2D2","predicted (union)"
"CACNA2D4","predicted (union)"
"CACNB1","predicted (union)"
"CACNG7","predicted (union)"
"CACNG8","predicted (intersection) + predicted (union)"
"CACTIN","predicted (union)"
"CACUL1","predicted (intersection) + predicted (union)"
"CADM1","predicted (intersection) + predicted (union)"
"CADM2","predicted (union)"
"CADM4","predicted (intersection) + predicted (union)"
"CALB1","predicted (intersection) + predicted (union)"
"CALCOCO2","predicted (intersection) + predicted (union)"
"CALCR","predicted (intersection) + predicted (union)"
"CALCRL","predicted (union)"
"CALHM1","predicted (union)"
"CALHM5","predicted (union)"
"CALM3","predicted (intersection) + predicted (union)"
"CALML4","predicted (union)"
"CALN1","predicted (union)"
"CALU","predicted (union)"
"CAMK1","predicted (intersection) + predicted (union)"
"CAMK2A","predicted (union)"
"CAMK2D","predicted (union)"
"CAMK2G","predicted (union)"
"CAMK2N1","predicted (intersection) + predicted (union)"
"CAMK4","predicted (intersection) + predicted (union)"
"CAMKK2","predicted (union)"
"CAMLG","predicted (intersection) + predicted (union)"
"CAMSAP1","predicted (intersection) + predicted (union)"
"CAMSAP2","predicted (union)"
"CAMTA1","predicted (union)"
"CAND2","predicted (intersection) + predicted (union)"
"CANX","predicted (intersection) + predicted (union)"
"CAP1","predicted (union)"
"CAPN5","predicted (intersection) + predicted (union)"
"CAPN7","predicted (intersection) + predicted (union)"
"CAPN8","predicted (union)"
"CAPRIN1","experimental (all) + predicted (intersection) + predicted (union)"
"CAPZA2","predicted (intersection) + predicted (union)"
"CAPZB","predicted (intersection) + predicted (union)"
"CARD11","predicted (intersection) + predicted (union)"
"CARD14","predicted (union)"
"CARD16","predicted (union)"
"CARD18","predicted (union)"
"CARD8","predicted (intersection) + predicted (union)"
"CARF","predicted (union)"
"CARHSP1","predicted (union)"
"CARNMT1","predicted (union)"
"CARNS1","predicted (intersection) + predicted (union)"
"CASC1","predicted (union)"
"CASC3","predicted (union)"
"CASD1","predicted (union)"
"CASK","predicted (intersection) + predicted (union)"
"CASP10","predicted (intersection) + predicted (union)"
"CASP14","predicted (union)"
"CASP16P","predicted (union)"
"CASP3","predicted (intersection) + predicted (union)"
"CASQ2","predicted (union)"
"CASTOR3","predicted (union)"
"CASZ1","predicted (union)"
"CAT","predicted (union)"
"CATSPER2","predicted (intersection) + predicted (union)"
"CATSPERG","predicted (union)"
"CAV3","predicted (intersection) + predicted (union)"
"CAVIN2","predicted (union)"
"CAVIN4","predicted (union)"
"CBL","predicted (intersection) + predicted (union)"
"CBLL1","predicted (intersection) + predicted (union)"
"CBLN1","predicted (union)"
"CBLN2","predicted (intersection) + predicted (union)"
"CBLN3","predicted (intersection) + predicted (union)"
"CBLN4","predicted (intersection) + predicted (union)"
"CBR1","predicted (union)"
"CBS","predicted (union)"
"CBX1","predicted (union)"
"CBX2","predicted (intersection) + predicted (union)"
"CBX5","predicted (intersection) + predicted (union)"
"CBX7","predicted (union)"
"CBX8","predicted (union)"
"CBY1","predicted (union)"
"CC2D1B","predicted (intersection) + predicted (union)"
"CC2D2A","predicted (intersection) + predicted (union)"
"CC2D2B","predicted (union)"
"CCBE1","predicted (union)"
"CCDC107","predicted (union)"
"CCDC110","predicted (union)"
"CCDC117","predicted (intersection) + predicted (union)"
"CCDC125","predicted (union)"
"CCDC126","predicted (union)"
"CCDC127","predicted (intersection) + predicted (union)"
"CCDC137","predicted (union)"
"CCDC141","predicted (union)"
"CCDC150","predicted (union)"
"CCDC152","predicted (union)"
"CCDC169-SOHLH2","predicted (intersection) + predicted (union)"
"CCDC170","predicted (union)"
"CCDC171","predicted (intersection) + predicted (union)"
"CCDC174","predicted (union)"
"CCDC182","predicted (union)"
"CCDC198","predicted (union)"
"CCDC25","predicted (union)"
"CCDC3","predicted (union)"
"CCDC30","predicted (union)"
"CCDC32","predicted (union)"
"CCDC34","predicted (intersection) + predicted (union)"
"CCDC47","predicted (union)"
"CCDC50","predicted (union)"
"CCDC57","predicted (intersection) + predicted (union)"
"CCDC58","predicted (intersection) + predicted (union)"
"CCDC59","predicted (intersection) + predicted (union)"
"CCDC62","predicted (intersection) + predicted (union)"
"CCDC68","predicted (union)"
"CCDC7","predicted (intersection) + predicted (union)"
"CCDC71","predicted (union)"
"CCDC71L","predicted (union)"
"CCDC77","predicted (intersection) + predicted (union)"
"CCDC80","predicted (union)"
"CCDC85A","predicted (union)"
"CCDC87","predicted (union)"
"CCDC93","predicted (intersection) + predicted (union)"
"CCL1","predicted (intersection) + predicted (union)"
"CCL24","predicted (intersection) + predicted (union)"
"CCN1","predicted (union)"
"CCN3","predicted (intersection) + predicted (union)"
"CCN4","predicted (intersection) + predicted (union)"
"CCN5","predicted (intersection) + predicted (union)"
"CCNC","predicted (intersection) + predicted (union)"
"CCND1","predicted (union)"
"CCND2","predicted (union)"
"CCNE1","predicted (union)"
"CCNF","predicted (union)"
"CCNG2","predicted (intersection) + predicted (union)"
"CCNH","predicted (intersection) + predicted (union)"
"CCNJ","predicted (intersection) + predicted (union)"
"CCNJL","predicted (intersection) + predicted (union)"
"CCNL1","predicted (intersection) + predicted (union)"
"CCNL2","predicted (union)"
"CCNT1","predicted (union)"
"CCNT2","predicted (intersection) + predicted (union)"
"CCNY","predicted (intersection) + predicted (union)"
"CCNYL1","predicted (intersection) + predicted (union)"
"CCP110","predicted (union)"
"CCPG1","predicted (intersection) + predicted (union)"
"CCR1","predicted (union)"
"CCR10","predicted (union)"
"CCR5","predicted (intersection) + predicted (union)"
"CCR6","predicted (intersection) + predicted (union)"
"CCR7","predicted (intersection) + predicted (union)"
"CCS","predicted (intersection) + predicted (union)"
"CCSER1","predicted (intersection) + predicted (union)"
"CCSER2","predicted (intersection) + predicted (union)"
"CCT4","predicted (intersection) + predicted (union)"
"CCT5","predicted (union)"
"CCT6B","predicted (union)"
"CCZ1","predicted (union)"
"CCZ1B","predicted (union)"
"CD109","predicted (intersection) + predicted (union)"
"CD164","predicted (union)"
"CD1C","predicted (union)"
"CD1D","predicted (intersection) + predicted (union)"
"CD22","predicted (union)"
"CD226","predicted (intersection) + predicted (union)"
"CD247","predicted (union)"
"CD274","predicted (union)"
"CD276","predicted (intersection) + predicted (union)"
"CD28","predicted (union)"
"CD2AP","experimental (all) + predicted (union)"
"CD2BP2","predicted (union)"
"CD300E","predicted (intersection) + predicted (union)"
"CD300LB","predicted (union)"
"CD300LF","predicted (union)"
"CD33","predicted (union)"
"CD34","predicted (union)"
"CD36","predicted (intersection) + predicted (union)"
"CD38","predicted (intersection) + predicted (union)"
"CD3G","predicted (union)"
"CD40LG","predicted (union)"
"CD44","predicted (intersection) + predicted (union)"
"CD46","predicted (intersection) + predicted (union)"
"CD48","predicted (union)"
"CD55","predicted (union)"
"CD5L","predicted (intersection) + predicted (union)"
"CD80","predicted (union)"
"CD83","predicted (union)"
"CD84","predicted (intersection) + predicted (union)"
"CD93","predicted (union)"
"CD96","predicted (union)"
"CDC14A","predicted (intersection) + predicted (union)"
"CDC14B","predicted (intersection) + predicted (union)"
"CDC20B","predicted (union)"
"CDC42","predicted (intersection) + predicted (union)"
"CDC42BPA","predicted (intersection) + predicted (union)"
"CDC42BPG","predicted (intersection) + predicted (union)"
"CDC42EP3","predicted (union)"
"CDC42SE2","predicted (union)"
"CDC5L","predicted (intersection) + predicted (union)"
"CDC7","predicted (union)"
"CDC73","predicted (intersection) + predicted (union)"
"CDCA2","predicted (union)"
"CDCA5","predicted (intersection) + predicted (union)"
"CDCP1","predicted (intersection) + predicted (union)"
"CDH11","predicted (intersection) + predicted (union)"
"CDH12","predicted (union)"
"CDH19","predicted (intersection) + predicted (union)"
"CDH6","predicted (intersection) + predicted (union)"
"CDH7","predicted (union)"
"CDH8","predicted (intersection) + predicted (union)"
"CDH9","predicted (union)"
"CDIP1","predicted (intersection) + predicted (union)"
"CDIPT","predicted (intersection) + predicted (union)"
"CDK12","predicted (intersection) + predicted (union)"
"CDK13","predicted (union)"
"CDK14","predicted (union)"
"CDK15","predicted (intersection) + predicted (union)"
"CDK19","predicted (union)"
"CDK20","predicted (intersection) + predicted (union)"
"CDK5R1","predicted (union)"
"CDK5R2","predicted (intersection) + predicted (union)"
"CDK5RAP2","predicted (union)"
"CDK5RAP3","predicted (intersection) + predicted (union)"
"CDK6","predicted (intersection) + predicted (union)"
"CDK7","predicted (intersection) + predicted (union)"
"CDKL2","predicted (intersection) + predicted (union)"
"CDKL5","predicted (union)"
"CDKN1B","predicted (intersection) + predicted (union)"
"CDKN2AIP","predicted (union)"
"CDKN2AIPNL","predicted (union)"
"CDKN2B","predicted (union)"
"CDO1","predicted (intersection) + predicted (union)"
"CDON","predicted (union)"
"CDPF1","predicted (union)"
"CDR1","predicted (intersection) + predicted (union)"
"CDS1","predicted (intersection) + predicted (union)"
"CDS2","predicted (intersection) + predicted (union)"
"CDT1","predicted (union)"
"CDV3","predicted (union)"
"CDX2","predicted (intersection) + predicted (union)"
"CDX4","predicted (union)"
"CDYL2","predicted (union)"
"CEACAM18","predicted (union)"
"CEACAM6","predicted (union)"
"CEBPG","predicted (intersection) + predicted (union)"
"CEBPZOS","predicted (union)"
"CELF4","predicted (intersection) + predicted (union)"
"CELF5","predicted (union)"
"CELF6","predicted (union)"
"CELSR1","predicted (union)"
"CELSR3","predicted (union)"
"CEMIP2","experimental (all) + predicted (union)"
"CENPA","predicted (intersection) + predicted (union)"
"CENPBD1","predicted (intersection) + predicted (union)"
"CENPF","predicted (intersection) + predicted (union)"
"CENPI","predicted (intersection) + predicted (union)"
"CENPL","predicted (intersection) + predicted (union)"
"CENPM","predicted (intersection) + predicted (union)"
"CENPP","predicted (intersection) + predicted (union)"
"CENPS-CORT","predicted (intersection) + predicted (union)"
"CENPU","predicted (union)"
"CENPX","predicted (intersection) + predicted (union)"
"CEP112","predicted (union)"
"CEP120","predicted (intersection) + predicted (union)"
"CEP128","predicted (intersection) + predicted (union)"
"CEP152","predicted (intersection) + predicted (union)"
"CEP162","predicted (intersection) + predicted (union)"
"CEP19","predicted (intersection) + predicted (union)"
"CEP350","predicted (union)"
"CEP41","predicted (union)"
"CEP44","predicted (intersection) + predicted (union)"
"CEP57L1","predicted (intersection) + predicted (union)"
"CEP63","predicted (union)"
"CEP72","predicted (union)"
"CEP78","predicted (intersection) + predicted (union)"
"CEP83","predicted (intersection) + predicted (union)"
"CEP85L","predicted (intersection) + predicted (union)"
"CEP89","predicted (intersection) + predicted (union)"
"CEP97","predicted (intersection) + predicted (union)"
"CERKL","predicted (union)"
"CERS3","predicted (union)"
"CERS6","predicted (union)"
"CFAP20","predicted (union)"
"CFAP298","predicted (union)"
"CFAP36","predicted (union)"
"CFAP44","predicted (union)"
"CFAP57","predicted (union)"
"CFAP61","predicted (intersection) + predicted (union)"
"CFAP77","predicted (union)"
"CFAP97","predicted (union)"
"CFD","predicted (union)"
"CFDP1","predicted (union)"
"CFHR3","predicted (union)"
"CFHR4","predicted (intersection) + predicted (union)"
"CFL2","predicted (union)"
"CFLAR","predicted (intersection) + predicted (union)"
"CGGBP1","predicted (union)"
"CGREF1","predicted (union)"
"CGRRF1","predicted (intersection) + predicted (union)"
"CHAF1B","predicted (intersection) + predicted (union)"
"CHCHD4","predicted (union)"
"CHCHD5","predicted (union)"
"CHCHD7","predicted (union)"
"CHD2","predicted (union)"
"CHD5","predicted (intersection) + predicted (union)"
"CHD7","predicted (intersection) + predicted (union)"
"CHD9","predicted (union)"
"CHDH","predicted (union)"
"CHEK1","predicted (intersection) + predicted (union)"
"CHERP","predicted (intersection) + predicted (union)"
"CHIC1","predicted (intersection) + predicted (union)"
"CHL1","predicted (intersection) + predicted (union)"
"CHM","predicted (intersection) + predicted (union)"
"CHML","predicted (intersection) + predicted (union)"
"CHMP1B","predicted (intersection) + predicted (union)"
"CHMP3","experimental (all) + predicted (intersection) + predicted (union)"
